problem_id,choice_label,value,misconception,cognitive_tag,explanation
cn_jzs_jr_g9_b4_001,B,一个,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_001,C,没有,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_001,D,1,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_001,E,两个+5,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_002,A,两个,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_002,B,没有,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_002,C,0,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_002,D,一个+5,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_003,A,一个,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_003,B,-31,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_003,C,没有+5,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_003,E,两个,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_004,A,16,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_004,B,两个+5,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_004,D,一个,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_004,E,没有,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_005,A,一个+5,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_005,C,两个,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_005,D,没有,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_005,E,0,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_006,B,一个,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_006,C,没有,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_006,D,25,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_006,E,两个+5,quadratic_structure_error,structure_recognition,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b4_007,A,80,angle_sum_error,modeling,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g9_b4_007,B,24,angle_sum_error,modeling,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g9_b4_007,C,68,angle_sum_error,modeling,这个选项通常来自三角形角和关系使用错误。
