id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_jr_g8_b2_001,三角形的底为 10，高为 6，面积是多少？,30,multiple_choice,A:30|B:60|C:16|D:40|E:4,3,geo_area;geo_triangles,triangle_area;formula_application,area_formula;geometry_measurement,missing_half_factor;perimeter_area_confusion,三角形面积等于底乘高再除以 2，所以面积为 $10 \\times 6$÷2=30。,CN Junior High Math,三角形基础,cn-junior-g8-triangle-area,八年级：三角形面积与高,22100,jianzisheng_cn_junior_grade8_batch2_v0,尖子生高分题库8年级.pdf; block=grade8_b0049; pages=134-136; lesson=13; column=thinking_training,Standard,Bridge,cn_triangle_area,formula_selection;geometric_reasoning,110,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b2_002,三角形的底为 12，高为 7，面积是多少？,42,multiple_choice,A:84|B:19|C:54|D:5|E:42,3,geo_area;geo_triangles,triangle_area;formula_application,area_formula;geometry_measurement,missing_half_factor;perimeter_area_confusion,三角形面积等于底乘高再除以 2，所以面积为 $12 \\times 7$÷2=42。,CN Junior High Math,三角形基础,cn-junior-g8-triangle-area,八年级：三角形面积与高,22101,jianzisheng_cn_junior_grade8_batch2_v0,尖子生高分题库8年级.pdf; block=grade8_b0053; pages=142-145; lesson=13; column=thinking_training,Standard,Bridge,cn_triangle_area,formula_selection;geometric_reasoning,110,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b2_003,三角形的底为 14，高为 8，面积是多少？,56,multiple_choice,A:22|B:70|C:6|D:56|E:112,3,geo_area;geo_triangles,triangle_area;formula_application,area_formula;geometry_measurement,missing_half_factor;perimeter_area_confusion,三角形面积等于底乘高再除以 2，所以面积为 $14 \\times 8$÷2=56。,CN Junior High Math,三角形基础,cn-junior-g8-triangle-area,八年级：三角形面积与高,22102,jianzisheng_cn_junior_grade8_batch2_v0,尖子生高分题库8年级.pdf; block=grade8_b0058; pages=152-154; lesson=13; column=thinking_training,Standard,Bridge,cn_triangle_area,formula_selection;geometric_reasoning,110,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b2_004,三角形的底为 16，高为 9，面积是多少？,72,multiple_choice,A:88|B:7|C:72|D:144|E:25,3,geo_area;geo_triangles,triangle_area;formula_application,area_formula;geometry_measurement,missing_half_factor;perimeter_area_confusion,三角形面积等于底乘高再除以 2，所以面积为 $16 \\times 9$÷2=72。,CN Junior High Math,三角形基础,cn-junior-g8-triangle-area,八年级：三角形面积与高,22103,jianzisheng_cn_junior_grade8_batch2_v0,尖子生高分题库8年级.pdf; block=grade8_b0069; pages=180-183; lesson=13; column=thinking_training,Honors,Bridge,cn_triangle_area,formula_selection;geometric_reasoning,110,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b2_005,三角形的底为 18，高为 10，面积是多少？,90,multiple_choice,A:8|B:90|C:180|D:28|E:108,3,geo_area;geo_triangles,triangle_area;formula_application,area_formula;geometry_measurement,missing_half_factor;perimeter_area_confusion,三角形面积等于底乘高再除以 2，所以面积为 $18 \\times 10$÷2=90。,CN Junior High Math,三角形基础,cn-junior-g8-triangle-area,八年级：三角形面积与高,22104,jianzisheng_cn_junior_grade8_batch2_v0,尖子生高分题库8年级.pdf; block=grade8_b0075; pages=201-203; lesson=13; column=thinking_training,Honors,Bridge,cn_triangle_area,formula_selection;geometric_reasoning,110,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b2_006,三角形的底为 20，高为 11，面积是多少？,110,multiple_choice,A:110|B:220|C:31|D:130|E:9,3,geo_area;geo_triangles,triangle_area;formula_application,area_formula;geometry_measurement,missing_half_factor;perimeter_area_confusion,三角形面积等于底乘高再除以 2，所以面积为 $20 \\times 11$÷2=110。,CN Junior High Math,三角形基础,cn-junior-g8-triangle-area,八年级：三角形面积与高,22105,jianzisheng_cn_junior_grade8_batch2_v0,尖子生高分题库8年级.pdf; block=grade8_b0078; pages=221-222; lesson=13; column=thinking_training,Honors,Bridge,cn_triangle_area,formula_selection;geometric_reasoning,110,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b2_007,已知 △ABC≌△DEF，且 A$B=7$，则对应边 DE 的长是多少？,7,multiple_choice,A:8|B:6|C:14|D:4|E:7,3,geo_congruence;geo_triangles,corresponding_parts;congruence_reasoning,cpctc;geometry_correspondence,corresponding_order_error;equal_shape_notation_error,全等三角形的对应边相等。由 △ABC≌△DEF 可知 AB 与 DE 对应，所以 D$E=7$。,CN Junior High Math,三角形全等,cn-junior-g8-congruence-correspondence,八年级：全等三角形对应关系,22106,jianzisheng_cn_junior_grade8_batch2_v0,尖子生高分题库8年级.pdf; block=grade8_b0081; pages=226-228; lesson=24; column=thinking_training,Standard,Bridge,cn_congruence_corresponding_side,proof_reasoning;structure_recognition,110,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b2_008,已知 △ABC≌△DEF，且 B$C=8$，则对应边 EF 的长是多少？,8,multiple_choice,A:7|B:16|C:5|D:8|E:9,3,geo_congruence;geo_triangles,corresponding_parts;congruence_reasoning,cpctc;geometry_correspondence,corresponding_order_error;equal_shape_notation_error,全等三角形的对应边相等。由 △ABC≌△DEF 可知 BC 与 EF 对应，所以 E$F=8$。,CN Junior High Math,三角形全等,cn-junior-g8-congruence-correspondence,八年级：全等三角形对应关系,22107,jianzisheng_cn_junior_grade8_batch2_v0,尖子生高分题库8年级.pdf; block=grade8_b0083; pages=235-236; lesson=24; column=thinking_training,Standard,Bridge,cn_congruence_corresponding_side,proof_reasoning;structure_recognition,110,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b2_009,已知 △PQR≌△XYZ，且 P$R=9$，则对应边 XZ 的长是多少？,9,multiple_choice,A:18|B:6|C:9|D:10|E:8,3,geo_congruence;geo_triangles,corresponding_parts;congruence_reasoning,cpctc;geometry_correspondence,corresponding_order_error;equal_shape_notation_error,全等三角形的对应边相等。由 △PQR≌△XYZ 可知 PR 与 XZ 对应，所以 X$Z=9$。,CN Junior High Math,三角形全等,cn-junior-g8-congruence-correspondence,八年级：全等三角形对应关系,22108,jianzisheng_cn_junior_grade8_batch2_v0,尖子生高分题库8年级.pdf; block=grade8_b0064; pages=169-172; lesson=13; column=thinking_training,Standard,Bridge,cn_congruence_corresponding_side,proof_reasoning;structure_recognition,110,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b2_010,已知 △LMN≌△RST，且 M$N=10$，则对应边 ST 的长是多少？,10,multiple_choice,A:7|B:10|C:11|D:9|E:20,4,geo_congruence;geo_triangles,corresponding_parts;congruence_reasoning,cpctc;geometry_correspondence,corresponding_order_error;equal_shape_notation_error,全等三角形的对应边相等。由 △LMN≌△RST 可知 MN 与 ST 对应，所以 S$T=10$。,CN Junior High Math,三角形全等,cn-junior-g8-congruence-correspondence,八年级：全等三角形对应关系,22109,jianzisheng_cn_junior_grade8_batch2_v0,尖子生高分题库8年级.pdf; block=grade8_b0035; pages=97-100; lesson=unknown; column=thinking_training,Standard,Bridge,cn_congruence_corresponding_side,proof_reasoning;structure_recognition,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
