id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_elem_b3_g1_001,"观察数列：17, 20, 23, 26, __。空格里应填多少？",29,multiple_choice,A:29|B:26|C:32|D:28|E:34,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 3，所以最后一个已知数 26 后面再加 3，得到 29。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,15200,jianzisheng_cn_elementary_batch3_v0,尖子生高分题库1年级.pdf; block=grade1_b0111; pages=120-122; lesson=17; column=competition_boost,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch3 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b3_g1_002,"观察数列：18, 19, 20, 21, __。空格里应填多少？",22,multiple_choice,A:21|B:23|C:26|D:27|E:22,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 1，所以最后一个已知数 21 后面再加 1，得到 22。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,15201,jianzisheng_cn_elementary_batch3_v0,尖子生高分题库1年级.pdf; block=grade1_b0118; pages=126-128; lesson=17; column=competition_boost,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch3 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b3_g1_003,"观察数列：19, 21, 23, 25, __。空格里应填多少？",27,multiple_choice,A:29|B:26|C:32|D:27|E:25,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 2，所以最后一个已知数 25 后面再加 2，得到 27。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,15202,jianzisheng_cn_elementary_batch3_v0,尖子生高分题库1年级.pdf; block=grade1_b0141; pages=143-146; lesson=22; column=competition_boost,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch3 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b3_g1_004,"观察数列：20, 23, 26, 29, __。空格里应填多少？",32,multiple_choice,A:31|B:37|C:32|D:29|E:35,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 3，所以最后一个已知数 29 后面再加 3，得到 32。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,15203,jianzisheng_cn_elementary_batch3_v0,尖子生高分题库1年级.pdf; block=grade1_b0172; pages=159-160; lesson=6; column=competition_boost,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch3 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b3_g1_005,"观察数列：21, 22, 23, 24, __。空格里应填多少？",25,multiple_choice,A:30|B:25|C:24|D:26|E:29,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 1，所以最后一个已知数 24 后面再加 1，得到 25。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,15204,jianzisheng_cn_elementary_batch3_v0,尖子生高分题库1年级.pdf; block=grade1_b0239; pages=181-182; lesson=19; column=competition_boost,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch3 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b3_g1_006,"观察数列：22, 24, 26, 28, __。空格里应填多少？",30,multiple_choice,A:30|B:28|C:32|D:29|E:35,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 2，所以最后一个已知数 28 后面再加 2，得到 30。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,15205,jianzisheng_cn_elementary_batch3_v0,尖子生高分题库1年级.pdf; block=grade1_b0248; pages=184-184; lesson=21; column=competition_boost,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch3 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b3_g1_007,"观察数列：23, 26, 29, 32, __。空格里应填多少？",35,multiple_choice,A:32|B:38|C:34|D:40|E:35,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 3，所以最后一个已知数 32 后面再加 3，得到 35。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,15206,jianzisheng_cn_elementary_batch3_v0,尖子生高分题库1年级.pdf; block=grade1_b0198; pages=169-169; lesson=11; column=competition_boost,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch3 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b3_g1_008,"观察数列：24, 25, 26, 27, __。空格里应填多少？",28,multiple_choice,A:29|B:32|C:33|D:28|E:27,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 1，所以最后一个已知数 27 后面再加 1，得到 28。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,15207,jianzisheng_cn_elementary_batch3_v0,尖子生高分题库1年级.pdf; block=grade1_b0208; pages=173-174; lesson=13; column=competition_boost,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch3 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b3_g1_009,"观察数列：25, 27, 29, 31, __。空格里应填多少？",33,multiple_choice,A:32|B:38|C:33|D:31|E:35,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 2，所以最后一个已知数 31 后面再加 2，得到 33。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,15208,jianzisheng_cn_elementary_batch3_v0,尖子生高分题库1年级.pdf; block=grade1_b0178; pages=161-162; lesson=7; column=competition_boost,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch3 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b3_g1_010,"观察数列：26, 29, 32, 35, __。空格里应填多少？",38,multiple_choice,A:43|B:38|C:35|D:41|E:37,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 3，所以最后一个已知数 35 后面再加 3，得到 38。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,15209,jianzisheng_cn_elementary_batch3_v0,尖子生高分题库1年级.pdf; block=grade1_b0189; pages=165-166; lesson=9; column=competition_boost,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch3 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
