problem_id,choice_label,value,misconception,cognitive_tag,explanation
cn_jzs_elem_b2_g1_001,B,12,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_001,C,14,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_001,D,17,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_001,E,18,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_002,A,16,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_002,B,20,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_002,C,17,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_002,D,23,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_003,A,26,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_003,B,22,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_003,C,28,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_003,E,20,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_004,A,20,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_004,B,21,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_004,D,15,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_004,E,17,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_005,A,26,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_005,C,19,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_005,D,23,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_005,E,20,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_006,B,23,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_006,C,29,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_006,D,25,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_006,E,31,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_007,A,18,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_007,B,20,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_007,C,23,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_007,D,24,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_008,A,26,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_008,B,23,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_008,C,29,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g1_008,E,22,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b2_g2_001,B,10,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b2_g2_001,C,49,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b2_g2_001,D,9,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b2_g2_001,E,45,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b2_g2_002,A,11,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b2_g2_002,B,65,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b2_g2_002,C,10,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b2_g2_002,D,60,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b2_g2_003,A,79,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b2_g2_003,B,55,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b2_g2_003,C,77,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
