problem_id,choice_label,value,misconception,cognitive_tag,explanation
cn_jzs_jr_g7_b1_001,B,3<0<-2<-5,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_001,C,0<-2<3<-5,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_001,D,-2<-5<0<3,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_001,E,-5<0<-2<3,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_002,A,6<2<-1<-7,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_002,B,-1<2<6<-7,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_002,C,-1<-7<2<6,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_002,D,-7<2<-1<6,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_003,A,1<-3<-4<5,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_003,B,-3<-4<1<5,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_003,C,-4<1<-3<5,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_003,E,5<1<-3<-4,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_004,A,-6<-9<-1<4,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_004,B,-9<-1<-6<4,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_004,D,4<-1<-6<-9,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_004,E,-1<4<-6<-9,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_005,A,-8<2<-2<7,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_005,C,7<2<-2<-8,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_005,D,-2<2<7<-8,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_005,E,-2<-8<2<7,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g7_b1_006,B,8<0<-5<-6,constraint_reasoning_error,number_sense,这个选项通常来自几何约束条件理解不完整。
