problem_id,choice_label,value,misconception,cognitive_tag,explanation
cn_jzs_jr_g8_b4_001,B,16,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_001,C,12,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_001,D,2,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_001,E,19,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_002,A,27,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_002,B,22,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_002,C,2,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_002,D,33,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_003,A,17,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_003,B,3,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_003,C,26,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_003,E,23,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_004,A,1,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_004,B,23,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_004,D,17,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_004,E,14,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_005,A,35,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_005,C,30,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_005,D,22,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_005,E,5,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_006,B,30,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_006,C,23,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_006,D,3,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_006,E,34,constraint_reasoning_error,multiplicative_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_007,A,110,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_007,B,132,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_007,C,118,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_007,D,80,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_008,A,145,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_008,B,95,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_008,C,70,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_008,E,120,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_009,A,109,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_009,B,75,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_009,D,115,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_009,E,136,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_010,A,80,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_010,C,110,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_010,D,128,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_010,E,122,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_011,B,115,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_011,C,114,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_011,D,131,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_011,E,75,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_012,A,115,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_012,B,141,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_012,C,104,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_012,D,75,angle_sum_error,geometric_reasoning,这个选项通常来自三角形角和关系使用错误。
cn_jzs_jr_g8_b4_013,A,无法判断,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_013,B,只看横坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_013,C,只看纵坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_013,E,否,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_014,A,只看横坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_014,B,只看纵坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_014,D,否,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_014,E,无法判断,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_015,A,只看纵坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_015,C,否,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_015,D,无法判断,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_015,E,只看横坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_016,B,是,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_016,C,无法判断,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_016,D,只看横坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_016,E,只看纵坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_017,A,是,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_017,B,无法判断,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_017,C,只看横坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_017,D,只看纵坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_018,A,无法判断,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_018,B,只看横坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_018,C,只看纵坐标即可,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_018,E,是,constraint_reasoning_error,input_output_mapping,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g8_b4_019,A,7,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_019,B,14,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_019,D,10,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_019,E,18,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_020,A,12,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_020,C,10,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_020,D,32,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_020,E,9,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_021,B,9,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_021,C,30,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_021,D,7,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_021,E,12,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_022,A,9,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_022,B,36,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_022,C,7,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_022,D,13,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_023,A,35,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_023,B,7,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_023,C,10,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_023,E,6,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
cn_jzs_jr_g8_b4_024,A,10,linear_modeling_error,modeling,这个选项通常来自线性模型中的初始量和变化量区分错误。
