problem_id,choice_label,value,misconception,cognitive_tag,explanation
cn_jzs_elem_b6_g1_001,B,356,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_001,C,362,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_001,D,358,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_001,E,364,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_002,A,351,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_002,B,353,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_002,C,356,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_002,D,357,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_003,A,359,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_003,B,356,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_003,C,362,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_003,E,355,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_004,A,361,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_004,B,367,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_004,D,359,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_004,E,365,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_005,A,360,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_005,C,354,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_005,D,356,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_005,E,359,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_006,B,358,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_006,C,362,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_006,D,359,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_006,E,365,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_007,A,362,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_007,B,368,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_007,C,364,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_007,D,370,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_008,A,359,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_008,B,362,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_008,C,363,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_008,E,357,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_009,A,362,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_009,B,368,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_009,D,361,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_009,E,365,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_010,A,373,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_010,C,365,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_010,D,371,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g1_010,E,367,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b6_g2_001,B,353,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_001,C,2778,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_001,D,2082,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_001,E,2776,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_002,A,349,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_002,B,1395,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_002,C,348,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_002,D,1392,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_003,A,1749,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_003,B,349,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_003,C,1745,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_003,E,350,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_004,A,350,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_004,B,2100,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_004,D,351,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_004,E,2105,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_005,A,2457,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_005,C,356,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_005,D,2459,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_005,E,1755,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_006,B,357,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_006,C,2819,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_006,D,1760,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_006,E,2816,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_007,A,353,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_007,B,1416,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_007,C,0,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
cn_jzs_elem_b6_g2_007,D,1412,operation_error,operation_selection,这个选项通常来自运算步骤选择错误。
