problem_id,choice_label,value,misconception,cognitive_tag,explanation
cn_jzs_elem_b7_g1_001,B,69,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_001,C,71,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_001,D,73,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_001,E,75,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_002,A,78,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_002,B,84,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_002,C,90,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_002,D,80,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_003,A,94,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_003,B,102,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_003,C,89,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_003,E,86,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_004,A,94,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_004,B,96,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_004,D,90,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_004,E,92,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_005,A,19,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_005,C,18,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b7_g1_005,D,22,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
