problem_id,choice_label,value,misconception,cognitive_tag,explanation
cn_jzs_elem_b5_g1_001,B,43,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_001,C,47,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_001,D,44,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_001,E,50,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_002,A,47,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_002,B,53,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_002,C,49,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_002,D,55,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_003,A,44,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_003,B,47,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_003,C,48,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_003,E,42,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_004,A,47,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_004,B,53,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_004,D,46,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_004,E,50,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_005,A,58,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_005,C,50,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_005,D,56,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_005,E,52,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_006,B,45,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_006,C,47,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_006,D,50,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_006,E,51,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_007,A,49,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_007,B,53,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_007,C,50,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_007,D,56,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_008,A,59,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_008,B,55,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_008,C,61,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
cn_jzs_elem_b5_g1_008,E,53,pattern_step_error,pattern_recognition,这个选项通常来自规律步长判断错误。
