id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_elem_b5_g1_001,"观察数列：37, 39, 41, 43, __。空格里应填多少？",45,multiple_choice,A:45|B:43|C:47|D:44|E:50,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 2，所以最后一个已知数 43 后面再加 2，得到 45。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,16400,jianzisheng_cn_elementary_batch5_v0,尖子生高分题库1年级.pdf; block=grade1_b0092; pages=108-109; lesson=15; column=thinking_training,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch5 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b5_g1_002,"观察数列：38, 41, 44, 47, __。空格里应填多少？",50,multiple_choice,A:47|B:53|C:49|D:55|E:50,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 3，所以最后一个已知数 47 后面再加 3，得到 50。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,16401,jianzisheng_cn_elementary_batch5_v0,尖子生高分题库1年级.pdf; block=grade1_b0099; pages=113-113; lesson=15; column=thinking_training,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch5 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b5_g1_003,"观察数列：39, 40, 41, 42, __。空格里应填多少？",43,multiple_choice,A:44|B:47|C:48|D:43|E:42,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 1，所以最后一个已知数 42 后面再加 1，得到 43。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,16402,jianzisheng_cn_elementary_batch5_v0,尖子生高分题库1年级.pdf; block=grade1_b0102; pages=115-115; lesson=15; column=thinking_training,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch5 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b5_g1_004,"观察数列：40, 42, 44, 46, __。空格里应填多少？",48,multiple_choice,A:47|B:53|C:48|D:46|E:50,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 2，所以最后一个已知数 46 后面再加 2，得到 48。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,16403,jianzisheng_cn_elementary_batch5_v0,尖子生高分题库1年级.pdf; block=grade1_b0117; pages=126-126; lesson=17; column=thinking_training,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch5 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b5_g1_005,"观察数列：41, 44, 47, 50, __。空格里应填多少？",53,multiple_choice,A:58|B:53|C:50|D:56|E:52,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 3，所以最后一个已知数 50 后面再加 3，得到 53。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,16404,jianzisheng_cn_elementary_batch5_v0,尖子生高分题库1年级.pdf; block=grade1_b0121; pages=129-129; lesson=17; column=thinking_training,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch5 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b5_g1_006,"观察数列：42, 43, 44, 45, __。空格里应填多少？",46,multiple_choice,A:46|B:45|C:47|D:50|E:51,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 1，所以最后一个已知数 45 后面再加 1，得到 46。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,16405,jianzisheng_cn_elementary_batch5_v0,尖子生高分题库1年级.pdf; block=grade1_b0132; pages=138-138; lesson=21; column=thinking_training,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch5 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b5_g1_007,"观察数列：43, 45, 47, 49, __。空格里应填多少？",51,multiple_choice,A:49|B:53|C:50|D:56|E:51,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 2，所以最后一个已知数 49 后面再加 2，得到 51。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,16406,jianzisheng_cn_elementary_batch5_v0,尖子生高分题库1年级.pdf; block=grade1_b0134; pages=139-139; lesson=21; column=thinking_training,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch5 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b5_g1_008,"观察数列：44, 47, 50, 53, __。空格里应填多少？",56,multiple_choice,A:59|B:55|C:61|D:56|E:53,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 3，所以最后一个已知数 53 后面再加 3，得到 56。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,16407,jianzisheng_cn_elementary_batch5_v0,尖子生高分题库1年级.pdf; block=grade1_b0138; pages=142-142; lesson=22; column=thinking_training,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch5 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b5_g1_009,"观察数列：45, 46, 47, 48, __。空格里应填多少？",49,multiple_choice,A:53|B:54|C:49|D:48|E:50,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 1，所以最后一个已知数 48 后面再加 1，得到 49。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,16408,jianzisheng_cn_elementary_batch5_v0,尖子生高分题库1年级.pdf; block=grade1_b0151; pages=150-150; lesson=2; column=thinking_training,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch5 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b5_g1_010,"观察数列：46, 48, 50, 52, __。空格里应填多少？",54,multiple_choice,A:59|B:54|C:52|D:56|E:53,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,endpoint_error;skip_count_error,相邻两个数每次都增加 2，所以最后一个已知数 52 后面再加 2，得到 54。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,16409,jianzisheng_cn_elementary_batch5_v0,尖子生高分题库1年级.pdf; block=grade1_b0156; pages=152-152; lesson=2; column=thinking_training,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,60,batch5 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
