problem_id,choice_label,value,misconception,cognitive_tag,explanation
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_001,B,20,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_001,C,6,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_001,D,-5,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_001,E,10,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_002,A,30,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_002,B,7,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_002,C,-6,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_002,D,11,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_003,A,6,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_003,B,8,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_003,C,-7,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_003,E,42,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_004,A,-8,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_004,B,13,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_004,D,56,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_004,E,9,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_005,A,14,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_005,C,72,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_005,D,10,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_005,E,-9,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_006,B,20,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_006,C,7,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_006,D,11,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_006,E,-10,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_007,A,33,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_007,B,10,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_007,C,12,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_007,D,-11,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_008,A,4,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_008,B,-3,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_008,C,8,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_008,E,12,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_009,A,5,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_009,B,-4,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_009,D,20,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_009,E,6,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_010,A,-5,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_010,C,30,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_010,D,4,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_010,E,6,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_011,B,42,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_011,C,7,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_011,D,-6,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_011,E,11,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_012,A,56,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_012,B,8,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_012,C,-7,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_012,D,12,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_013,A,5,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_013,B,9,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_013,C,-8,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_013,E,16,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_014,A,-9,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_014,B,14,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_014,D,27,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_014,E,10,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_015,A,15,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_015,C,40,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_015,D,11,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_015,E,-10,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_016,B,55,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_016,C,9,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_016,D,12,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_016,E,-11,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_017,A,18,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_017,B,4,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_017,C,-3,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_017,D,8,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_018,A,5,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_018,B,-4,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_018,C,9,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_018,E,28,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_019,A,-5,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_019,B,10,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_019,D,40,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_019,E,6,inverse_operation_order_error,inverse_operations,这个选项通常来自inverse operation order error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_001,B,1或-4,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_001,C,3,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_001,D,-4,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_001,E,0或5,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_002,A,0或-6,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_002,B,6,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_002,C,0,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_002,D,1或7,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_003,A,9,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_003,B,8,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_003,C,2或9,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_003,E,-1或-8,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_004,A,10,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_004,B,3或6,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_004,D,-2或-5,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_004,E,7,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_005,A,4或8,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_005,C,-3或-7,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_005,D,10,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_005,E,21,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_006,B,3或-2,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_006,C,-1,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_006,D,-6,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_006,E,-2或3,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_007,A,2或-4,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_007,B,2,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_007,C,-8,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_007,D,-1或5,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_008,A,5,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_008,B,-6,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_008,C,0或7,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_008,E,1或-6,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_009,A,0,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_009,B,1或4,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_009,D,0或-3,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_009,E,3,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_010,A,2或6,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_010,C,-1或-5,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_010,D,6,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_010,E,5,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_011,B,-2或-7,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_011,C,9,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_011,D,14,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_011,E,3或8,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_012,A,-3或-9,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_012,B,12,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_012,C,27,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_012,D,4或10,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_013,A,1,factor_pair_error,factor_structure,这个选项通常来自factor pair error。
